ChangeID,timestamp,record_id,column_changed,old_value,new_value,feedback_source,notes,changed_by,RuleAction
199,2025-06-03T16:09:29.128664,NYC_GOID_000340,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
200,2025-06-03T16:09:29.128782,NYC_GOID_000344,PrincipalOfficerName_SplitReview,David B. Goldin,N/A,System_NameSplitRule,PrincipalOfficerName ('David B. Goldin') did not split into two parts; requires manual review.,MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
201,2025-06-03T16:09:29.128960,NYC_GOID_000349,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
202,2025-06-03T16:09:29.129041,NYC_GOID_000351,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
203,2025-06-03T16:09:29.129113,NYC_GOID_000353,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
204,2025-06-03T16:09:29.129183,NYC_GOID_000354,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
205,2025-06-03T16:09:29.129297,NYC_GOID_000361,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
206,2025-06-03T16:09:29.129371,NYC_GOID_000362,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
207,2025-06-03T16:09:29.129523,NYC_GOID_000367,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
208,2025-06-03T16:09:29.129630,NYC_GOID_000369,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
209,2025-06-03T16:09:29.129729,NYC_GOID_000373,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
210,2025-06-03T16:09:29.129853,NYC_GOID_000380,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
211,2025-06-03T16:09:29.129977,NYC_GOID_000384,PrincipalOfficerName_SplitReview,Abby Jo Sigal,N/A,System_NameSplitRule,PrincipalOfficerName ('Abby Jo Sigal') did not split into two parts; requires manual review.,MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
212,2025-06-03T16:09:29.130089,NYC_GOID_000386,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
213,2025-06-03T16:09:29.130168,NYC_GOID_000387,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
214,2025-06-03T16:09:29.130241,NYC_GOID_000388,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
215,2025-06-03T16:09:29.130363,NYC_GOID_000391,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
216,2025-06-03T16:09:29.130462,NYC_GOID_000393,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
217,2025-06-03T16:09:29.130536,NYC_GOID_000394,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
218,2025-06-03T16:09:29.130611,NYC_GOID_000395,PrincipalOfficerName_SplitReview,Matilde B. Sanchez,N/A,System_NameSplitRule,PrincipalOfficerName ('Matilde B. Sanchez') did not split into two parts; requires manual review.,MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
219,2025-06-03T16:09:29.130734,NYC_GOID_000398,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
220,2025-06-03T16:09:29.130836,NYC_GOID_000400,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
221,2025-06-03T16:09:29.130908,NYC_GOID_000401,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
222,2025-06-03T16:09:29.130980,NYC_GOID_000402,PrincipalOfficerName_SplitReview,Dennis M. Walcott,N/A,System_NameSplitRule,PrincipalOfficerName ('Dennis M. Walcott') did not split into two parts; requires manual review.,MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
223,2025-06-03T16:09:29.131051,NYC_GOID_000403,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
224,2025-06-03T16:09:29.131126,NYC_GOID_000404,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
225,2025-06-03T16:09:29.131197,NYC_GOID_000405,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
226,2025-06-03T16:09:29.131270,NYC_GOID_000406,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
227,2025-06-03T16:09:29.131341,NYC_GOID_000407,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
228,2025-06-03T16:09:29.131437,NYC_GOID_000409,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
229,2025-06-03T16:09:29.131508,NYC_GOID_000410,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
230,2025-06-03T16:09:29.131580,NYC_GOID_000411,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
231,2025-06-03T16:09:29.131651,NYC_GOID_000412,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
232,2025-06-03T16:09:29.131722,NYC_GOID_000413,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
233,2025-06-03T16:09:29.131802,NYC_GOID_000414,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
234,2025-06-03T16:09:29.131922,NYC_GOID_000418,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
235,2025-06-03T16:09:29.132000,NYC_GOID_000419,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
236,2025-06-03T16:09:29.132074,NYC_GOID_000420,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
237,2025-06-03T16:09:29.132204,NYC_GOID_000422,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
238,2025-06-03T16:09:29.132278,NYC_GOID_000423,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
239,2025-06-03T16:09:29.132352,NYC_GOID_000424,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
240,2025-06-03T16:09:29.132453,NYC_GOID_000426,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
241,2025-06-03T16:09:29.132528,NYC_GOID_000427,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
242,2025-06-03T16:09:29.132601,NYC_GOID_000428,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
243,2025-06-03T16:09:29.132673,NYC_GOID_000429,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
244,2025-06-03T16:09:29.132763,NYC_GOID_000430,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
245,2025-06-03T16:09:29.132902,NYC_GOID_000431,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
246,2025-06-03T16:09:29.133018,NYC_GOID_000432,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
247,2025-06-03T16:09:29.133107,NYC_GOID_000433,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
248,2025-06-03T16:09:29.133234,NYC_GOID_000439,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
249,2025-06-03T16:09:29.133317,NYC_GOID_000440,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
250,2025-06-03T16:09:29.133390,NYC_GOID_000441,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
251,2025-06-03T16:09:29.133464,NYC_GOID_000442,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
252,2025-06-03T16:09:29.133537,NYC_GOID_000443,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
253,2025-06-03T16:09:29.133607,NYC_GOID_000444,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
254,2025-06-03T16:09:29.133679,NYC_GOID_000445,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
255,2025-06-03T16:09:29.133749,NYC_GOID_000446,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
256,2025-06-03T16:09:29.133821,NYC_GOID_000447,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
257,2025-06-03T16:09:29.133897,NYC_GOID_000448,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
258,2025-06-03T16:09:29.134012,NYC_GOID_000451,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
259,2025-06-03T16:09:29.134089,NYC_GOID_000452,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
260,2025-06-03T16:09:29.134160,NYC_GOID_000454,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
261,2025-06-03T16:09:29.134232,NYC_GOID_000455,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
262,2025-06-03T16:09:29.134303,NYC_GOID_000456,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
263,2025-06-03T16:09:29.134374,NYC_GOID_000457,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
264,2025-06-03T16:09:29.134446,NYC_GOID_000458,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
265,2025-06-03T16:09:29.134533,NYC_GOID_000459,PrincipalOfficerName_SplitReview,"Alfonso L. Carney, Jr.",N/A,System_NameSplitRule,"PrincipalOfficerName ('Alfonso L. Carney, Jr.') did not split into two parts; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
266,2025-06-03T16:09:29.134603,NYC_GOID_000460,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
267,2025-06-03T16:09:29.134675,NYC_GOID_000461,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
268,2025-06-03T16:09:29.134745,NYC_GOID_000462,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
269,2025-06-03T16:09:29.134813,NYC_GOID_000463,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
270,2025-06-03T16:09:29.134887,NYC_GOID_000464,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
271,2025-06-03T16:09:29.134957,NYC_GOID_000465,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
272,2025-06-03T16:09:29.135027,NYC_GOID_000466,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
273,2025-06-03T16:09:29.135186,NYC_GOID_000476,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
274,2025-06-03T16:09:29.135261,NYC_GOID_100001,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
275,2025-06-03T16:09:29.135331,NYC_GOID_100002,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
276,2025-06-03T16:09:29.135511,NYC_GOID_100008,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
277,2025-06-03T16:09:29.135589,NYC_GOID_100009,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
278,2025-06-03T16:09:29.135661,NYC_GOID_100010,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
279,2025-06-03T16:09:29.135736,NYC_GOID_100011,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
280,2025-06-03T16:09:29.135848,NYC_GOID_100012,PrincipalOfficerName_SplitReview,N/A,N/A,System_NameSplitRule,"PrincipalOfficerName ('nan') is effectively empty, None, or not a string after initial processing; requires manual review.",MyName_Phase6_SupplementalRun_SchemaVerified,name_split_review_needed
281,2025-06-03T16:09:29.140052,NYC_GOID_000026,Description,,The Borough Presidents are the executive officials of each borough. The City Charter gives them authority to: work with the Mayor in preparing the annual executive budget submitted to the City Council and to propose borough budget priorities directly to the council; review and comment on major land use decisions and propose sites for city facilities within their respective boroughs; monitor and modify the delivery of city services within their boroughs; and engage in strategic planning for their boroughs.,supplemental_edits_v1.csv,"Set Description to ""The Borough Presidents are the executive officials of each borough. The City Charter gives them authority to: work with the Mayor in preparing the annual executive budget submitted to the City Council and to propose borough budget priorities directly to the council; review and comment on major land use decisions and propose sites for city facilities within their respective boroughs; monitor and modify the delivery of city services within their boroughs; and engage in strategic planning for their boroughs.""",MyName_Phase6_SupplementalRun_SchemaVerified,direct_set
282,2025-06-03T16:09:29.140338,NYC_GOID_000027,Description,,The Borough Presidents are the executive officials of each borough. The City Charter gives them authority to: work with the Mayor in preparing the annual executive budget submitted to the City Council and to propose borough budget priorities directly to the council; review and comment on major land use decisions and propose sites for city facilities within their respective boroughs; monitor and modify the delivery of city services within their boroughs; and engage in strategic planning for their boroughs.,supplemental_edits_v1.csv,"Set Description to ""The Borough Presidents are the executive officials of each borough. The City Charter gives them authority to: work with the Mayor in preparing the annual executive budget submitted to the City Council and to propose borough budget priorities directly to the council; review and comment on major land use decisions and propose sites for city facilities within their respective boroughs; monitor and modify the delivery of city services within their boroughs; and engage in strategic planning for their boroughs.""",MyName_Phase6_SupplementalRun_SchemaVerified,direct_set
283,2025-06-03T16:09:29.140589,NYC_GOID_000028,Description,,The Borough Presidents are the executive officials of each borough. The City Charter gives them authority to: work with the Mayor in preparing the annual executive budget submitted to the City Council and to propose borough budget priorities directly to the council; review and comment on major land use decisions and propose sites for city facilities within their respective boroughs; monitor and modify the delivery of city services within their boroughs; and engage in strategic planning for their boroughs.,supplemental_edits_v1.csv,"Set Description to ""The Borough Presidents are the executive officials of each borough. The City Charter gives them authority to: work with the Mayor in preparing the annual executive budget submitted to the City Council and to propose borough budget priorities directly to the council; review and comment on major land use decisions and propose sites for city facilities within their respective boroughs; monitor and modify the delivery of city services within their boroughs; and engage in strategic planning for their boroughs.""",MyName_Phase6_SupplementalRun_SchemaVerified,direct_set
284,2025-06-03T16:09:29.140828,NYC_GOID_000029,Description,The Borough Presidents are the executive officials of each borough. The City Charter gives them authority to: work with the Mayor in preparing the annual executive budget submitted to the City Council and to propose borough budget priorities directly to the council; review and comment on major land use decisions and propose sites for city facilities within their respective boroughs; monitor and modify the delivery of city services within their boroughs; and engage in strategic planning for their boroughs.,The Borough Presidents are the executive officials of each borough. The City Charter gives them authority to: work with the Mayor in preparing the annual executive budget submitted to the City Council and to propose borough budget priorities directly to the council; review and comment on major land use decisions and propose sites for city facilities within their respective boroughs; monitor and modify the delivery of city services within their boroughs; and engage in strategic planning for their boroughs.,supplemental_edits_v1.csv,"Set Description to ""The Borough Presidents are the executive officials of each borough. The City Charter gives them authority to: work with the Mayor in preparing the annual executive budget submitted to the City Council and to propose borough budget priorities directly to the council; review and comment on major land use decisions and propose sites for city facilities within their respective boroughs; monitor and modify the delivery of city services within their boroughs; and engage in strategic planning for their boroughs.""",MyName_Phase6_SupplementalRun_SchemaVerified,direct_set
285,2025-06-03T16:09:29.141086,NYC_GOID_000030,Description,,The Borough Presidents are the executive officials of each borough. The City Charter gives them authority to: work with the Mayor in preparing the annual executive budget submitted to the City Council and to propose borough budget priorities directly to the council; review and comment on major land use decisions and propose sites for city facilities within their respective boroughs; monitor and modify the delivery of city services within their boroughs; and engage in strategic planning for their boroughs.,supplemental_edits_v1.csv,"Set Description to ""The Borough Presidents are the executive officials of each borough. The City Charter gives them authority to: work with the Mayor in preparing the annual executive budget submitted to the City Council and to propose borough budget priorities directly to the council; review and comment on major land use decisions and propose sites for city facilities within their respective boroughs; monitor and modify the delivery of city services within their boroughs; and engage in strategic planning for their boroughs.""",MyName_Phase6_SupplementalRun_SchemaVerified,direct_set
286,2025-06-03T16:09:29.141321,NYC_GOID_000240,Name,Loft Board,New York City Loft Board,supplemental_edits_v1.csv,"Set Name to ""New York City Loft Board""",MyName_Phase6_SupplementalRun_SchemaVerified,direct_set
287,2025-06-03T16:09:29.141541,NYC_GOID_000278,Description,Community Action Board – Dept. of Youth and Community Development,,supplemental_edits_v1.csv,"Set Description to """"",MyName_Phase6_SupplementalRun_SchemaVerified,direct_set
